sifra/broj_leta/datum_i_vreme_polaska/datum_i_vreme_dolaska/zauzetost
0047/cc05/2023-01-25 14:54:00/2023-01-25 20:00:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0048/cc05/2023-01-26 14:54:00/2023-01-26 20:00:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0049/cc06/2023-01-24 02:49:00/2023-01-24 09:14:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0050/cc06/2023-01-25 02:49:00/2023-01-25 09:14:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0051/cc06/2023-01-26 02:49:00/2023-01-26 09:14:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0052/cc07/2023-01-24 22:50:00/2023-01-25 00:56:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0053/cc07/2023-01-28 22:50:00/2023-01-29 00:56:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0054/cc07/2023-01-29 22:50:00/2023-01-30 00:56:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0055/cc08/2023-01-25 06:12:00/2023-01-25 10:27:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0056/cc08/2023-01-26 06:12:00/2023-01-26 10:27:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0057/cc08/2023-01-28 06:12:00/2023-01-28 10:27:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0058/cc09/2023-01-27 11:40:00/2023-01-27 15:31:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0059/cc09/2023-01-28 11:40:00/2023-01-28 15:31:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0060/cc09/2023-01-29 11:40:00/2023-01-29 15:31:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
